sampleID	name	taxid	counts	relabundance
ERR3452699	Acutalibacteraceae	3082771	46	0.00001
ERR3452699	Lachnospiraceae	186803	2951178	0.33944
ERR3452699	Peptostreptococcaceae	186804	31280	0.00360
ERR3452699	Anaerovoracaceae	543314	762	0.00009
ERR3452699	Christensenellaceae	990719	78	0.00001
ERR3452699	Monoglobaceae	3085657	13	0.00000
ERR3452699	Streptococcaceae	1300	99059	0.01139
ERR3452699	Lactobacillaceae	33958	19544	0.00225
ERR3452699	Enterococcaceae	81852	2857	0.00033
ERR3452699	Carnobacteriaceae	186828	283	0.00003
ERR3452699	Staphylococcaceae	90964	398	0.00005
ERR3452699	Gemellaceae	539738	374	0.00004
ERR3452699	Bacillaceae	186817	118	0.00001
ERR3452699	Paenibacillaceae	186822	18	0.00000
ERR3452699	Listeriaceae	186820	16	0.00000
ERR3452699	Acidaminococcaceae	909930	97406	0.01120
ERR3452699	Veillonellaceae	31977	20176	0.00232
ERR3452699	Selenomonadaceae	1843491	15	0.00000
ERR3452699	Turicibacteraceae	2810281	31128	0.00358
ERR3452699	Coprobacillaceae	2810280	33705	0.00388
ERR3452699	Erysipelotrichaceae	128827	22571	0.00260
ERR3452699	Peptoniphilaceae	1570339	275	0.00003
ERR3452699	Coriobacteriaceae	84107	300122	0.03452
ERR3452699	Atopobiaceae	1643824	341	0.00004
ERR3452699	Eggerthellaceae	1643826	16820	0.00193
ERR3452699	Bifidobacteriaceae	31953	64497	0.00742
ERR3452699	Actinomycetaceae	2049	6136	0.00071
ERR3452699	Micrococcaceae	1268	5190	0.00060
ERR3452699	Corynebacteriaceae	1653	214	0.00002
ERR3452699	Propionibacteriaceae	31957	181	0.00002
ERR3452699	Streptomycetaceae	2062	32	0.00000
ERR3452699	Bacteroidaceae	815	405262	0.04661
ERR3452699	Rikenellaceae	171550	246439	0.02834
ERR3452699	Tannerellaceae	2005525	217898	0.02506
ERR3452699	Prevotellaceae	171552	166145	0.01911
ERR3452699	Odoribacteraceae	1853231	12965	0.00149
ERR3452699	Barnesiellaceae	2005519	7468	0.00086
ERR3452699	Muribaculaceae	2005473	155	0.00002
ERR3452699	Flavobacteriaceae	49546	12	0.00000
ERR3452699	Enterobacteriaceae	543	84382	0.00971
ERR3452699	Pasteurellaceae	712	18433	0.00212
ERR3452699	Pseudomonadaceae	135621	372	0.00004
ERR3452699	Cardiobacteriaceae	868	14	0.00000
ERR3452699	Sutterellaceae	995019	572	0.00007
ERR3452699	Burkholderiaceae	119060	253	0.00003
ERR3452699	Comamonadaceae	80864	26	0.00000
ERR3452699	Oxalobacteraceae	75682	14	0.00000
ERR3452699	Neisseriaceae	481	32	0.00000
ERR3452699	Acetobacteraceae	433	124	0.00001
ERR3452699	Akkermansiaceae	1647988	1660	0.00019
ERR3452699	Campylobacteraceae	72294	46	0.00001
ERR3452699	Desulfovibrionaceae	194924	29	0.00000
ERR3452699	Candidatus Nanosynbacteraceae	2093822	2485	0.00029
ERR3452699	Candidatus Saccharimonadaceae	2171986	1200	0.00014
ERR3452699	Fusobacteriaceae	203492	226	0.00003
ERR3452699	Hominidae	9604	19	0.00000
ERR3452699	Suoliviridae	2942966	8359	0.00096
ERR3452699	Autoscriptoviridae	3424635	84	0.00001
ERR3452699	Aliceevansviridae	3044455	124	0.00001
